cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source,temperature,humidity
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.39,D2,23.6,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.39,D2,20.5,0.46
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.46,D2,21.0,0.41
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.62,D2,21.3,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.16,D2,20.8,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.16,D2,21.7,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.26,D2,18.8,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.1,D2,18.9,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.69,D2,17.8,0.62
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.47,D2,20.9,0.48
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.06,D2,21.6,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.72,D2,20.9,0.48
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,14.08,D2,23.3,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,13.6,D2,20.0,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,14.97,D2,21.3,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.92,D2,17.8,0.58
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.13,D2,19.2,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.54,D2,21.4,0.41
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.54,D2,21.7,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.2,D2,19.4,0.39
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.33,D2,19.9,0.49
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.33,D2,17.0,0.66
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.47,D2,19.3,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.72,D2,21.8,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.52,D2,21.2,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.52,D2,21.0,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,14.56,D2,20.1,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,14.16,D2,20.0,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,14.16,D2,18.7,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.07,D2,21.4,0.58
